customer_id,segment,industry,city,employee_count_band,signup_date,churn_date,contract_type,acquisition_channel
14765,SMB,Логистика,Ростов-на-Дону,50-200,2019-04-26,2023-11-10,monthly,referral
14766,SMB,Недвижимость,Екатеринбург,50-200,2024-05-07,,annual,direct
14767,SMB,Розница,Воронеж,<50,2025-03-17,,annual,paid
14768,Mid,Медицина,Санкт-Петербург,50-200,2020-04-01,2024-05-08,monthly,paid
14769,SMB,Профуслуги,Нижний Новгород,50-200,2019-10-03,,monthly,paid
14770,SMB,Профуслуги,Екатеринбург,<50,2020-04-19,,annual,organic
14771,Mid,Образование,Ростов-на-Дону,<50,2022-03-05,,annual,organic
14772,SMB,Образование,Воронеж,<50,2021-03-21,2023-12-26,annual,referral
14773,SMB,Финуслуги,Ростов-на-Дону,50-200,2020-07-07,,pay_as_you_go,paid
14774,SMB,Финуслуги,Воронеж,50-200,2024-04-08,,pay_as_you_go,organic
14775,SMB,Логистика,Санкт-Петербург,50-200,2021-08-11,2023-02-04,monthly,paid
14776,Mid,Профуслуги,Москва,200-500,2022-10-17,2024-06-03,monthly,organic
14777,Mid,ИТ и софт,Санкт-Петербург,50-200,2024-01-04,,monthly,organic
14778,SMB,Недвижимость,Новосибирск,<50,2024-01-20,,annual,organic
14779,SMB,Медицина,Москва,50-200,2025-01-05,,annual,paid
14780,SMB,Финуслуги,Санкт-Петербург,<50,2021-09-21,,annual,direct
14781,Large,Логистика,Москва,500+,2025-02-19,,pay_as_you_go,paid
14782,SMB,Профуслуги,Новосибирск,<50,2023-10-27,2025-09-29,monthly,referral
14783,SMB,ИТ и софт,Москва,<50,2021-11-26,,annual,organic
14784,Large,ИТ и софт,Санкт-Петербург,500+,2024-07-05,,annual,organic
14785,SMB,Образование,Москва,<50,2021-10-27,2023-09-21,annual,referral
14786,Large,Логистика,Нижний Новгород,500+,2022-11-26,,annual,paid
14787,Mid,Медиа,Санкт-Петербург,50-200,2020-02-27,2024-09-27,monthly,referral
14788,Mid,Недвижимость,Новосибирск,500+,2021-06-23,,monthly,organic
14789,SMB,Розница,Самара,50-200,2023-04-19,,annual,organic
14790,Mid,Финуслуги,Санкт-Петербург,50-200,2019-11-07,2024-10-17,pay_as_you_go,paid
14791,SMB,Финуслуги,Казань,<50,2020-04-22,2025-08-21,pay_as_you_go,organic
14792,SMB,Профуслуги,Санкт-Петербург,50-200,2020-11-14,2024-12-28,monthly,referral
14793,SMB,Медиа,Москва,<50,2021-04-13,2025-10-03,monthly,organic
14794,Large,ИТ и софт,Новосибирск,200-500,2024-07-25,,annual,paid
14795,Mid,HoReCa,Самара,200-500,2022-12-29,,monthly,paid
14796,SMB,ИТ и софт,Новосибирск,50-200,2021-10-07,,annual,referral
14797,SMB,Медиа,Санкт-Петербург,<50,2023-05-04,,annual,paid
14798,Large,Производство,Москва,200-500,2022-09-15,,annual,paid
14799,Mid,Финуслуги,Казань,50-200,2023-09-17,,annual,referral
14800,Mid,Образование,Екатеринбург,50-200,2021-06-26,2025-06-04,annual,paid
14801,SMB,Образование,Новосибирск,50-200,2019-08-21,,monthly,organic
14802,Mid,HoReCa,Москва,50-200,2021-07-28,2024-02-26,monthly,paid
14803,SMB,Медицина,Санкт-Петербург,<50,2023-07-31,,pay_as_you_go,paid
14804,Large,Розница,Воронеж,500+,2022-12-10,,annual,organic
14805,Mid,Финуслуги,Казань,50-200,2023-11-24,,monthly,referral
14806,Mid,Образование,Санкт-Петербург,50-200,2021-01-30,,annual,paid
14807,Mid,Производство,Краснодар,50-200,2023-03-16,,annual,organic
14808,Mid,ИТ и софт,Новосибирск,50-200,2022-12-18,,annual,direct
14809,Large,Образование,Новосибирск,200-500,2021-12-10,,annual,direct
14810,SMB,Логистика,Казань,<50,2023-03-20,2024-05-06,monthly,paid
14811,SMB,Образование,Санкт-Петербург,50-200,2022-02-26,,monthly,direct
14812,SMB,Розница,Москва,<50,2023-12-16,,monthly,organic
14813,Mid,Производство,Москва,200-500,2024-02-16,,annual,organic
14814,SMB,Профуслуги,Новосибирск,50-200,2024-11-01,,annual,paid
14815,SMB,Розница,Краснодар,<50,2021-11-13,2024-10-14,monthly,organic
14816,Mid,HoReCa,Москва,50-200,2022-04-03,,monthly,paid
14817,SMB,Финуслуги,Новосибирск,<50,2020-02-08,2023-09-13,annual,referral
14818,SMB,ИТ и софт,Екатеринбург,50-200,2020-12-06,,monthly,organic
14819,SMB,Финуслуги,Новосибирск,50-200,2021-09-07,2024-05-25,pay_as_you_go,paid
14820,Mid,Строительство,Москва,50-200,2022-03-31,2024-11-23,pay_as_you_go,paid
14821,SMB,Медицина,Санкт-Петербург,<50,2025-03-03,,annual,paid
14822,Mid,Образование,Новосибирск,50-200,2019-03-27,,annual,referral
14823,Mid,Медиа,Нижний Новгород,50-200,2022-08-15,2025-07-05,monthly,organic
14824,Mid,Профуслуги,Самара,50-200,2021-06-07,,monthly,referral
14825,Mid,Медиа,Санкт-Петербург,50-200,2020-11-09,2024-12-09,monthly,direct
14826,SMB,HoReCa,Ростов-на-Дону,<50,2020-07-28,2025-01-18,pay_as_you_go,organic
14827,SMB,Логистика,Санкт-Петербург,<50,2024-04-27,,monthly,organic
14828,Mid,Финуслуги,Самара,50-200,2022-10-02,,monthly,referral
14829,SMB,Профуслуги,Москва,50-200,2020-06-28,2024-01-11,monthly,direct
14830,SMB,HoReCa,Москва,50-200,2019-07-18,,monthly,organic
14831,Mid,Медицина,Москва,50-200,2020-10-19,2024-11-11,annual,organic
14832,Mid,Логистика,Москва,200-500,2021-10-16,2024-01-11,monthly,referral
14833,Mid,Недвижимость,Москва,200-500,2023-11-13,,annual,paid
14834,Mid,Образование,Москва,50-200,2019-12-06,,monthly,direct
14835,Mid,Производство,Ростов-на-Дону,200-500,2020-07-28,2024-03-10,monthly,direct
14836,Mid,Профуслуги,Нижний Новгород,200-500,2019-01-21,,monthly,referral
14837,Mid,Медиа,Краснодар,50-200,2025-04-18,,annual,paid
14838,SMB,Финуслуги,Новосибирск,<50,2023-12-18,2024-09-10,monthly,paid
14839,Large,Профуслуги,Москва,200-500,2022-08-10,,monthly,referral
14840,SMB,HoReCa,Москва,<50,2021-01-01,,annual,direct
14841,SMB,ИТ и софт,Новосибирск,<50,2023-10-09,2025-04-14,annual,organic
14842,SMB,HoReCa,Краснодар,<50,2021-04-01,,annual,paid
14843,Mid,Профуслуги,Екатеринбург,<50,2021-12-21,,monthly,referral
14844,SMB,Розница,Москва,<50,2025-10-19,2025-11-15,annual,paid
14845,SMB,Недвижимость,Москва,<50,2022-01-11,2023-02-06,pay_as_you_go,organic
14846,SMB,Розница,Москва,<50,2020-05-17,,monthly,referral
14847,SMB,Финуслуги,Санкт-Петербург,50-200,2020-11-30,2023-06-06,monthly,paid
14848,Mid,Логистика,Ростов-на-Дону,50-200,2023-02-28,,annual,paid
14849,SMB,Розница,Ростов-на-Дону,<50,2020-09-24,,annual,organic
14850,Mid,Недвижимость,Санкт-Петербург,50-200,2021-10-17,,pay_as_you_go,organic
14851,Mid,Профуслуги,Казань,50-200,2022-12-14,,pay_as_you_go,paid
14852,SMB,Логистика,Санкт-Петербург,50-200,2019-10-23,,pay_as_you_go,organic
14853,Large,Розница,Санкт-Петербург,200-500,2022-02-08,,annual,direct
14854,SMB,Розница,Нижний Новгород,<50,2022-05-02,,annual,organic
14855,SMB,Производство,Санкт-Петербург,<50,2022-02-20,,annual,paid
14856,SMB,Медиа,Самара,<50,2023-06-08,2023-12-24,annual,referral
14857,Mid,Недвижимость,Воронеж,50-200,2024-11-09,,monthly,direct
14858,Mid,HoReCa,Москва,50-200,2022-11-07,2024-03-11,monthly,referral
14859,Large,HoReCa,Москва,500+,2020-09-22,2025-07-28,annual,organic
14860,SMB,Медицина,Москва,50-200,2025-01-09,,monthly,paid
14861,SMB,Розница,Нижний Новгород,<50,2022-01-24,,pay_as_you_go,organic
14862,SMB,Производство,Санкт-Петербург,<50,2021-06-26,2023-10-20,monthly,organic
14863,SMB,Образование,Екатеринбург,<50,2020-04-10,2025-06-17,monthly,paid
14864,SMB,ИТ и софт,Москва,<50,2024-06-08,,pay_as_you_go,paid
14865,Large,Логистика,Краснодар,500+,2022-07-03,,annual,referral
14866,SMB,Производство,Воронеж,50-200,2021-05-27,,pay_as_you_go,direct
14867,Mid,ИТ и софт,Москва,50-200,2021-10-29,,annual,referral
14868,SMB,Строительство,Самара,<50,2021-02-14,2024-02-24,monthly,direct
14869,Mid,HoReCa,Санкт-Петербург,50-200,2022-08-18,,annual,direct
14870,SMB,HoReCa,Ростов-на-Дону,<50,2022-07-04,2023-06-21,annual,paid
14871,SMB,Недвижимость,Санкт-Петербург,<50,2020-02-18,,monthly,direct
14872,Large,Производство,Екатеринбург,200-500,2020-11-24,2024-06-03,annual,paid
14873,SMB,Медиа,Ростов-на-Дону,<50,2020-10-25,,annual,paid
14874,Mid,Профуслуги,Краснодар,500+,2023-07-24,,annual,organic
14875,SMB,Производство,Москва,<50,2023-06-05,,annual,referral
14876,Mid,Строительство,Москва,200-500,2024-10-27,,annual,paid
14877,SMB,Строительство,Воронеж,50-200,2023-04-09,,annual,referral
14878,SMB,Медицина,Москва,50-200,2024-06-10,2025-01-10,monthly,paid
14879,Mid,ИТ и софт,Москва,50-200,2021-01-25,2023-12-06,monthly,referral
14880,Mid,Розница,Санкт-Петербург,500+,2024-06-05,,annual,paid
14881,SMB,Образование,Москва,<50,2024-09-29,,monthly,paid
14882,Large,Логистика,Новосибирск,500+,2024-06-12,,annual,paid
14883,Mid,Образование,Воронеж,50-200,2021-11-25,2024-05-20,monthly,paid
14884,SMB,Финуслуги,Санкт-Петербург,<50,2022-07-26,2023-12-26,monthly,paid
14885,Mid,Профуслуги,Новосибирск,500+,2022-11-19,2024-04-23,monthly,organic
14886,SMB,Розница,Санкт-Петербург,<50,2020-05-03,,annual,referral
14887,SMB,Финуслуги,Москва,200-500,2019-08-25,2025-05-27,pay_as_you_go,direct
14888,SMB,Медицина,Новосибирск,50-200,2019-10-22,2023-03-18,monthly,organic
14889,SMB,Логистика,Воронеж,50-200,2023-02-08,2023-03-08,monthly,paid
14890,SMB,Медиа,Новосибирск,50-200,2022-08-12,2025-03-07,pay_as_you_go,paid
14891,SMB,Медицина,Воронеж,<50,2023-03-19,2024-09-24,pay_as_you_go,referral
14892,SMB,Медиа,Самара,<50,2023-07-24,2025-02-12,annual,organic
14893,SMB,ИТ и софт,Москва,200-500,2022-03-19,2024-06-16,monthly,organic
14894,SMB,Производство,Санкт-Петербург,<50,2024-05-20,2024-12-14,annual,referral
14895,Mid,Финуслуги,Москва,50-200,2022-06-14,,annual,organic
14896,SMB,Медиа,Москва,<50,2020-01-23,,monthly,organic
14897,SMB,Логистика,Москва,<50,2024-02-20,,annual,paid
14898,SMB,Профуслуги,Нижний Новгород,<50,2020-02-24,2023-05-10,monthly,referral
14899,SMB,HoReCa,Самара,<50,2021-02-10,,monthly,paid
14900,Mid,Финуслуги,Санкт-Петербург,500+,2022-05-02,2025-02-16,monthly,paid
14901,Large,Недвижимость,Екатеринбург,500+,2025-02-04,,monthly,paid
14902,SMB,Производство,Екатеринбург,<50,2023-08-31,,annual,referral
14903,SMB,HoReCa,Краснодар,<50,2021-05-23,,pay_as_you_go,organic
14904,Mid,Финуслуги,Казань,50-200,2023-07-25,,pay_as_you_go,direct
14905,Mid,Образование,Москва,200-500,2022-09-16,,annual,paid
14906,SMB,Недвижимость,Самара,<50,2021-03-01,,annual,direct
14907,SMB,Образование,Воронеж,50-200,2023-06-22,,monthly,direct
14908,SMB,Розница,Москва,50-200,2023-02-23,,pay_as_you_go,paid
14909,SMB,Профуслуги,Краснодар,50-200,2022-08-13,2023-01-23,monthly,organic
14910,Mid,Производство,Москва,200-500,2021-09-26,2025-07-03,pay_as_you_go,paid
14911,Mid,Производство,Краснодар,50-200,2022-09-25,,annual,paid
14912,Large,ИТ и софт,Самара,500+,2024-02-03,,annual,organic
14913,Mid,HoReCa,Москва,50-200,2023-10-16,,annual,paid
14914,SMB,Медицина,Ростов-на-Дону,<50,2019-10-19,2025-02-27,annual,paid
14915,Mid,Образование,Новосибирск,500+,2019-06-23,,monthly,referral
14916,SMB,ИТ и софт,Краснодар,<50,2021-03-26,,annual,referral
14917,SMB,HoReCa,Нижний Новгород,<50,2021-09-24,,annual,referral
14918,SMB,Недвижимость,Екатеринбург,<50,2020-01-13,,monthly,paid
14919,SMB,Строительство,Самара,50-200,2020-09-28,2023-08-23,pay_as_you_go,organic
14920,Mid,Медицина,Самара,50-200,2023-01-08,2023-10-27,monthly,organic
14921,SMB,Строительство,Москва,50-200,2019-11-26,,monthly,referral
14922,Mid,Профуслуги,Екатеринбург,200-500,2023-03-25,2023-07-18,pay_as_you_go,organic
14923,SMB,Профуслуги,Москва,<50,2024-11-09,,annual,referral
14924,Mid,Производство,Санкт-Петербург,200-500,2019-11-26,2025-08-02,annual,organic
14925,Mid,Медиа,Воронеж,50-200,2021-09-25,2023-11-16,pay_as_you_go,direct
14926,SMB,Недвижимость,Казань,50-200,2022-12-31,2024-12-16,monthly,organic
14927,SMB,Строительство,Самара,<50,2023-09-30,,annual,direct
14928,SMB,Логистика,Нижний Новгород,<50,2022-04-11,,annual,direct
14929,SMB,Медицина,Казань,50-200,2020-12-13,,annual,direct
14930,SMB,Финуслуги,Воронеж,50-200,2020-03-04,2025-07-02,monthly,direct
14931,Mid,Логистика,Москва,50-200,2022-08-23,,monthly,direct
14932,Large,Производство,Санкт-Петербург,500+,2021-01-19,,monthly,paid
14933,SMB,Логистика,Москва,<50,2019-12-19,2024-05-25,monthly,referral
14934,Large,Недвижимость,Санкт-Петербург,500+,2022-03-31,,annual,paid
14935,SMB,ИТ и софт,Екатеринбург,<50,2023-12-08,,annual,organic
14936,Mid,Финуслуги,Воронеж,200-500,2021-07-24,,monthly,organic
14937,SMB,Строительство,Москва,50-200,2025-03-19,,monthly,paid
14938,SMB,ИТ и софт,Казань,200-500,2020-06-20,2023-12-24,monthly,organic
14939,SMB,Образование,Москва,<50,2021-06-21,,pay_as_you_go,paid
14940,SMB,ИТ и софт,Воронеж,<50,2023-05-08,,annual,organic
14941,SMB,Медиа,Екатеринбург,50-200,2023-07-18,,annual,organic
